rec_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-6294-org,   ind, f, 30, 19881123, , alisha, gungabissoon, nsw, kelso, 4510, , clifford crescent, fernlands, 07 37544253, 1696358, 0, NoRole
rec-160-org,   ind, f, 31, 19870214, , amber, patnaik, tas, lake leake, 2100, 19, , emerald garden, 7 52967562, 7238206, 5, NoRole
rec-1448-dup-1, chi, f, , 19860525, , c op , yung, , east melbourne, 5006, 45 6, allchi  ci rcuit, , 07 26138074, 263 5 49, 8, NoRole
rec-3294-dup-0, unk, , 30, 19880425, , trey, scklateah, nsw, north ollonkong, 3212, 58, madigan jtreet, rostetta village, 2 16144748, 7685071, 1, NoRole
rec-3441-org,   eng, f, 24, 19941228, , mya, braddock, qld, rangemore, 3175, 4, buvelot street, , 3 70733870, 3954244, 1, NoRole
rec-909-dup-0, eng, f, 24, 19940807, , jemma, hampson, , st lu ci, q81 , 1 3, akuna s reet, laguna estate, 04 658 24823, 787 075, 7, NoRole
rec-9793-org,   por, f, 33, 19850217, , natalee, labat, nsw, pleasant hills, 0870, 12, monaro crescent, , 612 13425137, 2250102, 2, NoRole
rec-3741-org,   usa, f, , 19971105, , jacob, lin, qld, mount tom, 3105, 1, walker crescent, clinton caravan park, 613 20811968, 7594792, 2, NoRole
rec-4206-org,   usa, f, 32, 19860602, , olivia, montoya, nsw, dundas, 4152, 1148, everard street, , 02 80284035, 8675594, 3, NoRole
rec-4018-org,   , f, 36, 19820909, pfc, ebony, campbell, nsw, bemboka, 5125, 34, lewin street, , 612 85706418, 1866127, 8, NoRole
rec-3147-org,   usa, f, 40, 19781116, , max, norris, nsw, tatham, 2281, 10, foxall street, , 612 68060111, 7742430, 1, NoRole
rec-1946-org,   ser, m, 22, 19960308, , emma, vasic, wa, jarrahwood, 6066, 22, crozier circuit, nioka, 08 01342287, 6056696, 5, NoRole
rec-2452-org,   ind, , , 19980912, , charlotte, upanishad, nsw, orange, 4157, , calder crescent, , 2 51209553, 2512290, 3, NoRole
rec-7031-org,   usa, f, 21, 19971208, , simone, leonard, vic, alexandra, 2315, 23, bennetts close, jewells medical centre, 08 38844706, 8515562, 0, NoRole
rec-6802-org,   , , 20, 19980211, , ashton, tardrew, wa, manmanning, 2047, 42, hassell place, , 08 37760806, 5826776, 8, NoRole
rec-9702-org,   chi, f, , 19370815, mr, harry, toy, qld, normanville, 3150, 4, liffey circuit, alanvale, 3 63323777, 7381987, 1, NoRole
rec-9085-org,   eng, f, 27, 19910324, ms, blade, beckett, nsw, rous mill, 5725, 47, mehaffey crescent, , , 5937523, 4, NoRole
rec-5508-org,   , f, , 19750313, , , lusted, , mill park, 4700, 25, yuranigh court, , 03 13208889, 3397251, 8, NoRole
rec-7268-dup-0, jap, f, 21, 19970914, , sojua, oyama, kld, watsons crossing, 4812, 10, mack street, pellevue gardens rv, 613 45254481, 3633053, 9, NoRole
rec-9246-dup-0, eng, m, 37, 19811017, , tomazt, verity, nstw, purraka, 6169, 12, lyle place, , 02 10451363, 4454866, 4, NoRole
rec-198-org,   eng, , 30, 19880626, mr, sam, dannel, vic, telangatuk east, 2044, 8, hyde place, , 618 08967100, 5852865, 5, NoRole
rec-2325-dup-0, eng, f, 27, 19910315, , ayden, wuddon, nsw, lampdon, 6154, 155, bracker place, , 02 96990867, 4484059, 7, NoRole
rec-2009-org,   unk, f, 35, 19830901, ms, chloe, scirri, qld, yangan, 3178, 35, agnew street, foreshore caravan park, 3 62639664, 6750731, 3, NoRole
rec-6741-org,   ger, f, 25, 19930325, , natasha, weinschrott, sa, lucindale, 4051, 10, faithfull circuit, , 617 68218556, 2548832, 0, NoRole
rec-2500-dup-0, usa, m, , 19570417, , eloo y, nelson, tas, bonne t hill, 4 7 0, 13 , waylen p lace, kookaburravillage, , 8259561, 0, NoRole
rec-1828-org,   eng, f, 31, 19870619, , tayla, rennell, nsw, chatsworth, 5164, 88, blakely row, , 07 33001325, 1613937, 1, NoRole
rec-8000-org,   eng, f, 30, 19880224, , kayla, beckett, vic, albion, 2906, 83, william wilkins crescent, , 08 08446519, 5865723, 7, NoRole
rec-5956-org,   jew, f, , 19990715, , nathan, kershen, wa, gibson, 2315, 53, wenlock street, forest haven, 08 02320468, 5806867, 8, NoRole
rec-1184-org,   eng, f, 24, , mr, alia, hackett, nsw, edgeroi, 3171, 6, throsby crescent, , 2 48082871, 3466132, 2, NoRole
rec-2385-org,   por, f, 33, 19850130, , darcy, frana, qld, stapylton, 6021, 6, scattergood place, , 03 07977480, 4086877, 9, NoRole
rec-3710-org,   unk, f, 26, 19920827, , kyle, scjum, wa, girrawheen, 4179, 22, jensen street, , 618 01455284, 8048551, 8, NoRole
rec-6570-org,   chi, f, 37, 19811218, , blayke, wan, nsw, maryland, 2539, 1, hannaford street, garden settlement, 612 11533584, 7921610, 8, NoRole
rec-5703-org,   unk, f, 28, 19900928, , talena, scorsone, vic, arthurs seat, 4178, 109, schomburgk street, , 08 83582315, 3990075, 2, NoRole
rec-5308-org,   chi, m, 30, 19880129, dr, jack, po, vic, almurta, 3938, 14, kinalung place, stonefield, 8 15333155, 2744299, 9, NoRole
rec-1860-org,   ser, f, , 19830703, , emma, terzic, nt, elliott, 4504, 69, waller crescent, collier vlge, 3 45926454, 6121312, 5, NoRole
rec-6395-dup-1, ind, m, 44, , mr, will am, sukarman, sa, murdi  a, 276 6, 17, ellersto avenue, 1egacylge, 07 72679046, 9566508, 6, NoRole
rec-8809-org,   ger, m, 27, 19910606, , rhett, fritsch, nsw, dora creek, 2444, 19, purbrick street, , 2 76816319, 6910439, 6, NoRole
rec-5874-org,   eng, f, 32, , , taylor, ness, nsw, uralla, 2476, 4, emery street, medical centre, 612 04745532, 5772486, 5, NoRole
rec-9934-org,   unk, f, , 19840908, , cassandra, scjum, qld, boyneside, 2112, 14, ferguson place, trinity haven, 03 31401598, 1577147, 5, NoRole
rec-7091-org,   usa, f, 24, 19940822, , cooper, foster, nsw, newport, 4171, 30, , wentworth house, 2 36297591, 4164765, 5, NoRole
rec-3673-org,   usa, f, 35, 19830925, , madeleine, bird, , mayfield, 3042, 3693, dobinson place, jenna, 07 64814088, 6958394, 2, NoRole
rec-6913-org,   , f, 34, 19840516, , zachary, white, vic, cheshunt, 5024, 6, mcginness street, , 8 39880289, 2544339, 1, NoRole
rec-5427-org,   rom, f, 27, 19910425, ms, sebastian, petri, tas, otago, 2229, 3, kidston crescent, , 7 31580947, 8049989, 6, NoRole
rec-2165-dup-1, usa, , 3 , 198310 9, , |uk , cu  r, vic, oysterbay, 2630,  2, 1ee-steere crescent, crestfield, 618 32440284, 1845117, 9, NoRole
rec-3988-org,   fin, f, , 19460715, mr, aiden, paasilinna, nsw, west wallsend, 2251, 25, majura avenue, , 2 07069263, 5553237, 1, NoRole
rec-9665-org,   usa, , 29, 19890901, , antonio, fleming, tas, chigwell, 4507, 71, allen place, milmilland, 07 80376106, 4069951, 7, NoRole
rec-4907-dup-1, unk, r , , 19400324, ms, amber, strawbridge, , murray ridge, 202 , 6, kayser p|ace, , 03 189 5186, 2802 65, 6, NoRole
rec-1754-org,   usa, f, 30, 19880602, , jacob, sanford, qld, broadbeach waters, , 10, cruikshank street, , 03 64616607, 1161775, 9, NoRole
rec-9222-org,   eng, , 27, 19910308, mr, maliah, dannel, vic, lynbrook, 3023, 5, mundang crescent, , 8 85671159, 9102229, 0, NoRole
rec-2181-org,   unk, f, 28, 19900202, , matthew, streich, nsw, blair athol, 4109, 923, colborne place, fairlane estate, 2 46484643, 1963653, 1, NoRole
rec-6247-org,   chi, m, 30, 19880819, , , hsu, nsw, charbon, 3918, 4, crisp circuit, brambletye vinyard, , 8187566, 2, NoRole
rec-9764-org,   usa, f, 11, 20070824, , kimberley, hampton, vic, tatyoon, 3134, 49, tiptree crescent, , 8 86738794, 8242454, 9, NoRole
rec-2720-org,   eng, f, 27, 19910707, ms, nathan, simonson, tas, newstead, 3936, 103, busby street, , 07 17771905, 5252256, 8, NoRole
rec-9954-org,   vie, , 33, 19851226, , rosa, vupham, qld, dromedary, 6430, 79, city walk, , 613 83306922, 2607100, 2, NoRole
rec-290-org,   eng, m, 22, 19960913, ms, madison, babcoke, nsw, la perouse, 3806, 209, buvelot street, , 02 29443452, 2416914, 5, NoRole
rec-9972-dup-0, gre, f, 9, 20090405, , zaimee, dukakis, qlt, serrie crik, 5608, 34, ulkock jtreet, mabuiag island, 613 89512730, 1307058, 6, NoRole
rec-2840-org,   unk, f, 33, 19850208, dr, danielle, aani, wa, mayanup, 4014, 44, sugarloaf circuit, caprion retiement, 07 00364118, 3769600, 5, NoRole
rec-8793-dup-2, ina, v, 24, 19940708, dr, natalya, tzandra, vic, penoa, 4559, 138, fitzhardincke crejcent, , 618 41070337, 3187508, 6, NoRole
rec-5524-org,   usa, f, , 19191109, , troy, callahan, wa, caraban, 4065, 15, midwood court, mariner views, 08 42380402, 6694506, 0, NoRole
rec-4197-org,   eng, f, 34, 19840716, , timothy, ryers, act, calwell, 3028, 11, talbot street, koenarl, 612 96001061, 6575512, 8, NoRole
rec-3489-org,   chi, f, 34, 19841104, , kira, jya, qld, kandanga creek, 4557, 4, hagon place, curtin house, 613 45065106, 7428430, 5, NoRole
rec-338-org,   hun, m, 27, 19910110, , spyke, pecely, vic, wangaratta, 2530, 1, ibis street, kenara, 618 10991657, 1356522, 7, NoRole
rec-3137-org,   hun, f, 35, 19830715, mr, judah, forgacs, qld, wishart, 0812, 20, mackellar crescent, , 03 44448358, 3007695, 4, NoRole
rec-9337-dup-2, , f, , , , ari, waleah, wa, dea tree gully, 2132, 1, hallen close, , 618 05481918, 4965440, 3, NoRole
rec-2471-org,   usa, f, , 19880402, , oliver, holt, , parkside, 2153, 38, dixon drive, , 07 60078114, 3796508, 2, NoRole
rec-8175-org,   usa, m, , 19510707, ms, isabella, harding, qld, no 6 branch, 2035, 71, bambridge street, , 3 32520761, 4347490, 6, NoRole
rec-9183-dup-2, usa, , 26, , , jls, suaae, nsw, greystnes, 2230, 5, kallaroo road, , , 8102774, 0, NoRole
rec-3388-org,   usa, f, 30, 19880808, , isabella, kirkland, qld, svensson heights, 4390, 27, badimara street, , 613 95352761, 6222407, 3, NoRole
rec-5525-org,   gre, f, , 19520512, , leah, rigopoulos, vic, yandoit, 3140, 42, euree street, , 618 93026927, 5299388, 8, NoRole
rec-4123-dup-0, usa, f, 2 9, 19890106, , jessica, , nsw, rufus  iver, 2795, Z  , dunloar   reet, , 612 70281195, 3674964, 6, NoRole
rec-6810-dup-0, ger, f, 30, 19880603, ms, madodon, rosch, qod, gumeracha, 0819, 16, murphy street, , 617 26394528, 5497397, 8, NoRole
rec-2911-org,   usa, f, 31, 19870219, ms, cassandra, parsons, sa, broadview, 2121, 151, babinda place, leveritt park, 07 40572722, 9760163, 0, NoRole
rec-6542-org,   unk, f, 28, 19901217, , isabella, aani, , deniliquin, 4744, 11, mcnicoll street, srvce stn depot, 03 17386294, 2373639, 8, NoRole
rec-1589-org,   chi, f, 40, 19780310, , zarlia, lin, , hinchinbrook, 2324, 42, leake place, , 04 46785889, 5995570, 4, NoRole
rec-592-org,   usa, m, 28, , , jarvis, cardenas, vic, tylden, 7260, 73, , , 08 51300567, 3399050, 5, NoRole
rec-2970-org,   eng, f, 20, 19980918, dr, andrew, clifford, nsw, wimbledon, 2305, 19, badimara street, , 02 21634161, 4271684, 7, NoRole
rec-7648-org,   unk, m, , 19800208, , alexandra, abbatista, vic, toongabbie, 4012, 82, academy close, , 07 66857754, 2699609, 6, NoRole
rec-4730-dup-2, usa, , 13, 20095499, ms, monxna, fitzgerald, vic, hamilton, 2430, 88, kellick oplace, , 618 43040340, 8831512, 9, NoRole
rec-8610-org,   unk, f, 33, , , mitchell, aaternir, qld, warrubullen, 4036, 71, rapke place, grandview, 3 10334252, 4418009, 8, NoRole
rec-7359-org,   afr, f, 29, 19890527, , clement, , act, aranda, 3573, 271, mackinolty street, , 02 47735883, 5024456, 4, NoRole
rec-2476-dup-1, usa, m, 34, 19840828, mr, bianca, bskw, w, kalgan, 2197, 24, , , 08 39709740, 5088069, 2, NoRole
rec-7677-dup-1, eng, m, 29, 19890607, , abbey, tollemache, , , , 4, carpemtwrkose, , 08 47020852, 9981361, 3, NoRole
rec-7777-dup-0, ger, f, 31, 19870427, , cambell, horas, nsw, , 2443, , woodfull loop, , 612 75235319, 9548628, 8, NoRole
rec-6338-org,   nor, m, 29, 19890826, , isabella, adamsen, nsw, watsons bay, 2290, 36, sabine close, , 08 96648903, 4136361, 3, NoRole
rec-5625-org,   unk, f, , 19511209, hon, laura, aarnoudse, nsw, bukkulla, 2166, 173, maddock place, , 612 05841225, 6845775, 3, NoRole
rec-6687-org,   chi, f, , 19350101, , dylan, wu, qld, bellenden ker, 2758, 19, mcminn close, , 04 90333777, 7449854, 6, NoRole
rec-462-org,   usa, f, 28, 19901105, , jordan, stafford, nsw, copacabana, 2794, 191, mckinlay street, valbella, , 1162157, 2, NoRole
rec-6528-org,   afr, , 23, 19950830, , patrick, lubega, nsw, karuah, 2481, 58, de burgh street, carnsdale, 2 68299637, 6712929, 5, NoRole
rec-9304-org,   gre, f, 39, 19790529, ms, lucy, vardalos, sa, salisbury south, 3467, , rix place, , 7 35741638, 6730816, 7, NoRole
rec-3670-org,   unk, , 35, 19831004, , jake, scollard, vic, darling, 5131, 3, milari street, , , 4323509, 3, NoRole
rec-5383-org,   ind, m, 31, 19870303, , georgia, koppala, vic, bayswater, 2200, 31, wattle street, manuka village, 08 22903609, 9436143, 2, NoRole
rec-6895-dup-0, ind, m, , 19491003, , aleaaia, sudevi, vic, westwood, 8060, 10, brindabella valley road, ainslie house, 618 29112075, 2254115, 2, NoRole
rec-6191-org,   eng, f, , 19250512, mr, rachel, winfield, nsw, piora, 2447, 20, frome street, brentwood vlge, 02 50005912, 1887717, 8, NoRole
rec-169-org,   jew, f, 37, 19810311, mr, blakeston, merton, wa, northbridge, 3624, 8, , , 08 36491384, 3153678, 0, NoRole
rec-3189-dup-1, eng, , 25, 19930605, , lochxn, carlisle, nsw, 3033, murwillumbah, 5, barr-smiyxh avenue, , 612 49049271, 9194449, 9, NoRole
rec-4448-dup-2, ind, f, 9, 20090131, , carpco, natterraja, qld, white patch, 2210, 42, fawkner street, , 613 08604750, 4150854, 5, NoRole
rec-9997-org,   dan, f, 28, 19900205, , lily, steincke, nsw, boro, 6233, 178, pearson street, brunton, 612 32261151, 1181194, 3, NoRole
rec-3756-org,   chi, f, 26, 19920927, , anthea, tsao, , leongatha, 3564, 102, clancy street, stephens creek, 04 41057746, 1062661, 8, NoRole
rec-5255-org,   unk, , 25, 19931224, ms, lachlan, sclafani, nsw, gundagai, 5290, 23, stuart street, the homestead, , 3115895, 4, NoRole
rec-6112-dup-1, eng, , 20, 19980109, , felicity, treis, vic, bolinda, 5010, 3, elder xeret, bonnie doon, 8 19737134, 4986887, 5, NoRole
rec-6712-dup-0, chi, f, 3 2, 19861019, , pete r, tseung, , athelstone, 318 8, 760, parkerst reet, , 03 76817323, 3Z78694, 4, NoRole
rec-4846-dup-1, afg, f, 2, 19921003, ms, zara, isu zai, , 5and y bay, 3199, 96, mcnamara street, st ia m es, 07 56960457, 852 07 , 0, NoRole
rec-7298-org,   ina, f, 24, , , daniel, budiman, wa, abbey, 2119, 14, osburn drive, , 08 32241791, 3795021, 7, NoRole
rec-4100-dup-1, chi, v, 31, 19870522, , , ji, sa, roxby downs, 4163, 25, bo hill avenu, , 07 04120936, 2370656, 0, NoRole
rec-3627-dup-1, usa, , 38, 19800927, , jackson, akkuilaa, nsw, mabinj wel, 4573, 54, kooreen sttreet, , 612 75802129, 2976618, 3, NoRole
rec-5672-org,   usa, f, 23, 19950118, , tara, collins, nsw, leeton, 4570, 66, laseron place, , 2 41011302, 3308261, 1, NoRole
rec-538-org,   ind, f, 30, 19880612, ms, laura, lalji, vic, clarinda, 3221, 187, ulverstone street, , 618 24223025, 5089624, 4, NoRole
rec-3187-dup-0, , f, 11, 20070711, , tylan, ckovasik, vic, shoalhafen heads, 3171, 14, cromwell circuid, , 618 47966485, 4578700, 6, NoRole
rec-3348-org,   chi, f, 23, , ms, hannah, hsiung, qld, kuttabul, 5095, 19, o'loghlen street, locn 411, 03 53377412, 1481307, 6, NoRole
rec-416-org,   usa, f, 25, 19930218, , kirra, briggs, nsw, tarcutta, 3219, 30, priestley place, st francis village, 02 72899733, 5275431, 9, NoRole
rec-6166-org,   eng, , 29, 19890428, , joshua, merricks, nsw, dunmore, 2250, 84, earle place, , 612 77126081, 1910550, 8, NoRole
rec-7582-org,   eng, f, 29, 19890205, pfc, anna, hope, wa, potts point, 6061, 7, gudgenby close, , 8 12797202, 9471284, 2, NoRole
rec-4356-dup-1, usa, m, 35, 19830420, , zdtam, gillyam, wa, vorest il, 6053, 5, macedon crejcent, wilt cattle island, 8 65162397, 3661648, 1, NoRole
rec-866-org,   spa, f, 39, , , hayley, bez, vic, houston, 4517, 34, sid barnes crescent, , 618 59792842, 1670285, 4, NoRole
rec-6298-org,   eng, f, 34, 19840528, , matilda, huxtable, nsw, mirrool, 6230, 151, dawes street, rowallen estate, 02 97716625, 1247112, 5, NoRole
rec-7732-org,   ita, f, 7, 20110403, ms, indiana, loschi, sa, whyalla norrie, 2031, 25, sweet place, , 07 57843694, 7256202, 7, NoRole
rec-3008-org,   usa, m, , 19450304, mr, jacob, rollins, , greenacre, 2216, 16, duggan street, , 02 50537624, 1016795, 3, NoRole
rec-5193-org,   unk, m, 29, 19890112, , charles, schwanke, vic, cranbourne south, 6020, 227, togo place, , 08 75101210, 5566556, 0, NoRole
rec-5849-org,   eng, m, 35, 19830312, , angus, attwater, nsw, nethercote, 5166, 246, wallaroo road, boronia lodge, 02 59347026, 4534177, 7, NoRole
rec-2004-dup-0, afr, , 35, 19830709, , , saotg, vic, hotham heights, 3044, 41, mcarthur hace, , 8 53623128, 6968229, 5, NoRole
rec-999-org,   eng, f, , 19670320, , liana, walmsley, nsw, harrington, 2323, 20, , , 2 05155289, 5001812, 1, NoRole
rec-394-org,   pol, , 27, 19910718, hon, isabella, balanowski, , seven hills, 6415, 393, albermarle place, , 02 34684944, 7801840, 0, NoRole
rec-3658-dup-1, , m, , 19361206, , eboni, hrington, zta, murgon, 4205, 20, liffey cirkuit, , 07 49713913, 9552014, 4, NoRole
rec-232-org,   unk, , 24, , dr, harrison, stratou, vic, club terrace, 3194, 4, antis street, rustenburg sth, 08 82311649, 7440358, 4, NoRole
rec-4740-org,   ind, f, , 19851210, , gianni, visvajit, qld, st agnes, 2261, 22, arabana street, kordella park, 03 49034943, 9308024, 5, NoRole
rec-2447-org,   ger, m, 22, 19960520, , polly, janz, nsw, oakville, 3564, 38, ulverstone street, , 612 22745806, 5405175, 7, NoRole
rec-763-org,   ger, , 37, 19810722, , andrew, helmer, nsw, corrimal, 6052, 3, baddeley crescent, rockview, 2 24413566, 2448682, 5, NoRole
rec-2884-org,   jew, f, 31, 19870607, ms, daniel, frankfurter, wa, metung, 4054, 11, eleanora street, , 08 88488791, 5844994, 0, NoRole
rec-7728-dup-0, chi, f, 26, 19920505, , sordan, ank, fic, pord franklin, 2103, 52, archipalt zdreet, , 08 31222292, 2737376, 3, NoRole
rec-4075-dup-1, chi, f, , 19210901, ms, bridget, syung, nsw, turondale, 6023, 251, russell drysdle crescent, , 612 92202463, 7162823, 0, NoRole
rec-4749-org,   unk, f, 26, 19920725, , kristin, scollard, nsw, marsfield, 6510, 16, ashburton circuit, rose valley farm, 2 53375438, 3776824, 2, NoRole
rec-5664-org,   unk, , 28, 19901207, , adam, aakre, nsw, wombeyan caves, 2036, 80, nelumbo street, busselton holiday village, 08 15009618, 4429841, 4, NoRole
rec-5653-org,   unk, m, 23, 19950704, , talia, aaron, qld, cape gloucester, 2088, 612, badgery street, , 3 74047565, 5964830, 1, NoRole
rec-4886-org,   chi, f, , 19810106, ms, lucas, lam, nsw, comara, 4746, 51, erldunda circuit, eubindal, 612 55675256, 4675117, 6, NoRole
rec-6215-org,   eng, f, 28, 19901028, pfc, shae, pryor, qld, wulkuraka, 2096, 300, , , 3 16353576, 4981489, 7, NoRole
rec-339-org,   usa, , , 19010821, , pace, warner, nsw, baldry, 3030, 13, woden plaza, , 2 16324272, 5792111, 1, NoRole
rec-7198-org,   , m, 30, 19881104, , thomas, feast, sa, gillman, 3550, 30, john russell circuit, , 07 72640853, 9238729, 9, NoRole
rec-9815-dup-0, usa, m, 26, 19962095, , , king, vkcf, grassmere, 4152, 7, davenport ttreet, villa 3, 8 95657866, 7697314, 4, NoRole
rec-4839-dup-0, afg, f, 2  , 19940210, ms, benjamin, moh m ed,  :c, gipsy p oint, 303 9, 1, sidawa y street, , 618 22055813, 3490 91, 4, NoRole
rec-9690-org,   ind, m, 31, 19870724, , amy, sankrant, nsw, mount george, 2480, 93, vincent place, , 02 07014652, 7052275, 5, NoRole
rec-6649-dup-2, unk, , 2 , , , fl nn, aaternir, act, barton,  Z46, 35, newtonst reet, , 2 16300360, 714 1360, 2, NoRole
rec-1326-org,   chi, f, 29, 19890828, , joe, kuan, nsw, rozelle, 2049, 50, florence taylor street, , 02 19119090, 2023759, 2, NoRole
rec-7780-org,   por, f, 25, 19930801, , , couto, vic, nullawarre, 2170, 25, gallagher street, , 8 01577000, 9932184, 9, NoRole
rec-5584-dup-0, unk, f, 30, 198806 21, , alex, sci  to, vic, elwoo d, 3851, 8 , harrison road, nrcnrscho lart, 08 05778377, 361 7318, 8, NoRole
rec-6643-dup-0, usa, m, 21, 19970315, , midkhell, cooley, qld, acknejt ater, 3084, 228, fisken cressent, , 03 21236063, 7963218, 9, NoRole
rec-3625-org,   , f, 38, 19800512, , liam, quilliam, nsw, carroll, 2099, 8, mainwaring rich circuit, ardmona, 612 41913000, 1597985, 2, NoRole
rec-512-dup-0, jap, f, , 19330730, , jay, ivuia, nsw, coogwb, 4563, 15, blanc voiurt, , 612 85079042, 3578975, 0, NoRole
rec-6737-org,   usa, , 32, 19860516, , ashleigh, blanchard, wa, champion lakes, 2026, 8, ebenezer street, , 8 35795530, 8923297, 8, NoRole
rec-9157-org,   unk, f, , 19720109, , erin, abadi, wa, hazelmere, 4568, 1, hambidge crescent, billabong cvn park, 8 40383668, 1943299, 2, NoRole
rec-6709-org,   usa, m, 25, 19930611, ms, millane, may, tas, ross, 2620, 45, oxley street, , 617 64244746, 3201292, 6, NoRole
